176919,0.50,-0.89,-0.19
176972,0.45,-0.90,-0.30
177026,0.45,-0.84,-0.27
177078,0.45,-0.89,-0.27
177131,0.47,-0.87,-0.27
177183,0.38,-0.90,-0.35
177236,0.42,-0.90,-0.40
177289,0.44,-0.99,-0.38
177342,0.65,-1.11,-0.47
177395,0.73,-1.19,-0.36
177447,0.27,-1.00,-0.37
177501,0.07,-0.88,-0.63
177553,0.11,-0.97,-0.59
177606,0.22,-0.96,-0.44
177658,0.37,-0.80,-0.33
177712,0.51,-0.54,-0.20
177765,0.72,-0.30,-0.31
177817,0.77,-0.53,-0.31
177870,0.76,-0.83,-0.34
177923,0.73,-1.23,-0.40
177976,0.45,-1.38,-0.71
178028,0.30,-1.49,-0.79
178081,0.34,-1.55,-0.70
178135,0.05,-1.20,-0.52
178187,-0.09,-0.87,-0.77
178240,0.14,-0.70,-0.48
178292,0.20,-0.81,-0.35
178345,0.18,-0.99,-0.20
178398,0.14,-1.16,-0.18
178451,0.37,-1.43,-0.29
178504,0.52,-1.26,-0.28
178556,0.79,-1.21,-0.21
178610,0.71,-1.16,-0.30
178662,0.86,-1.24,-0.38
178715,0.82,-0.88,-0.36
178768,0.50,-0.54,-0.12
178821,0.36,-0.41,-0.03
178874,0.59,-0.37,-0.31
178926,0.70,-0.59,-0.33
178979,0.72,-0.95,-0.12
179032,0.69,-1.19,-0.16
179085,0.63,-1.29,-0.30
179138,0.48,-1.41,-0.59
179190,0.47,-1.42,-0.72
179244,0.33,-1.46,-0.60
179296,0.45,-1.37,-0.63
179349,0.08,-1.03,-0.66
179401,-0.02,-0.79,-0.31
179454,0.17,-0.91,-0.23
179508,0.34,-1.02,-0.28
179560,0.45,-1.06,-0.20
179613,0.59,-1.12,-0.18
179665,0.63,-1.09,-0.15
179719,0.57,-1.09,-0.22
179771,0.57,-0.94,-0.15
179824,0.59,-0.88,-0.19
179877,0.97,-1.14,-0.23
179930,0.85,-0.98,-0.28
179983,0.70,-0.51,-0.49
180035,0.60,-0.57,-0.48
180088,0.45,-0.61,-0.30
180141,0.52,-0.82,-0.20
180194,0.72,-0.82,-0.22
180247,0.57,-1.01,-0.28
180299,0.48,-0.92,-0.32
180353,0.38,-0.91,-0.48
180405,0.40,-1.02,-0.53
180458,0.50,-1.34,-0.57
180510,0.58,-1.48,-0.61
180563,0.27,-1.28,-0.48
180617,0.25,-1.07,-0.41
180669,0.46,-1.04,-0.48
180722,0.52,-0.94,-0.27
180774,0.63,-0.95,-0.24
180828,0.55,-0.99,-0.16
180881,0.48,-0.93,-0.20
180933,0.42,-0.77,-0.10
180986,0.45,-0.71,-0.17
181039,0.55,-0.74,-0.14
181092,0.79,-1.05,-0.27
181144,0.94,-1.15,-0.31
181197,0.51,-0.84,-0.46
181251,0.20,-0.81,-0.60
181303,0.12,-0.66,-0.65
181356,0.54,-1.07,-0.40
181408,0.48,-1.02,-0.16
181462,0.29,-1.02,-0.21
181514,0.10,-0.88,-0.23
181567,0.11,-0.88,-0.34
181620,0.41,-0.97,-0.37
181672,0.39,-1.15,-0.45
181726,0.55,-1.48,-0.42
181778,0.54,-1.39,-0.44
181831,0.24,-1.23,-0.45
181883,0.46,-1.27,-0.40
181937,0.58,-1.25,-0.30
181990,0.64,-1.04,-0.18
182042,0.59,-0.75,-0.12
182095,0.53,-0.55,-0.09
182148,0.47,-0.47,-0.09
182201,0.51,-0.47,-0.17
182253,0.62,-0.70,-0.20
182306,1.05,-1.23,-0.45
182360,1.10,-1.74,-0.60
182412,0.42,-1.52,-0.52
182465,-0.12,-1.08,-0.44
182517,-0.01,-0.87,-0.41
182571,0.33,-0.81,-0.40
182624,0.49,-0.85,-0.27
182676,0.34,-0.89,-0.16
182729,0.20,-0.80,-0.11
182781,0.16,-0.83,-0.27
182835,0.33,-0.95,-0.38
182887,0.36,-1.23,-0.39
182940,0.47,-1.62,-0.38
182993,0.17,-1.63,-0.45
183046,0.16,-1.41,-0.31
183099,0.37,-1.17,-0.19
183151,0.46,-0.97,-0.16
183204,0.48,-0.79,-0.17
183257,0.46,-0.61,-0.12
183310,0.52,-0.58,-0.07
183363,0.48,-0.54,-0.08
183415,0.54,-0.70,-0.16
183469,0.65,-1.05,-0.29
183521,0.91,-1.39,-0.50
183574,0.80,-1.35,-0.30
183626,0.39,-1.36,-0.28
183680,0.20,-1.12,-0.39
183733,0.18,-0.96,-0.32
183785,0.27,-0.95,-0.24
183838,0.35,-0.95,-0.29
183890,0.27,-0.93,-0.30
183944,0.16,-0.91,-0.29
183996,0.26,-1.06,-0.38
184049,0.32,-1.29,-0.41
184102,0.64,-1.57,-0.48
184155,0.48,-1.53,-0.48
184208,0.50,-1.43,-0.38
184260,0.60,-1.14,-0.32
184313,0.55,-0.91,-0.23
184367,0.46,-0.70,-0.19
184419,0.48,-0.56,-0.14
184472,0.48,-0.52,-0.05
184524,0.46,-0.53,0.03
184578,0.58,-0.76,-0.13
184630,0.69,-1.05,-0.37
184683,0.88,-1.64,-0.59
184735,0.57,-1.46,-0.53
184788,0.12,-1.26,-0.60
184842,0.11,-1.02,-0.53
184894,0.11,-0.93,-0.52
184947,0.26,-0.82,-0.40
184999,0.26,-0.80,-0.38
185053,0.20,-0.82,-0.35
185106,0.12,-0.86,-0.37
185158,0.27,-1.03,-0.46
185211,0.33,-1.37,-0.48
185264,0.55,-1.56,-0.46
185317,0.43,-1.41,-0.48
185369,0.34,-1.12,-0.36
185422,0.43,-0.99,-0.21
185476,0.31,-1.06,-0.14
185528,0.30,-0.91,-0.15
185581,0.37,-0.75,-0.11
185633,0.37,-0.63,-0.07
185687,0.35,-0.55,-0.09
185739,0.52,-0.59,-0.12
185792,0.67,-0.77,-0.25
185845,0.90,-1.34,-0.49
185897,0.70,-1.40,-0.48
185951,0.45,-1.35,-0.44
186003,0.34,-1.02,-0.55
186056,0.29,-0.80,-0.52
186108,0.41,-0.80,-0.41
186162,0.52,-0.77,-0.29
186215,0.38,-0.80,-0.33
186267,0.27,-0.76,-0.52
186320,0.34,-0.86,-0.55
186373,0.43,-1.06,-0.55
186426,0.62,-1.39,-0.44
186478,0.66,-1.42,-0.35
186531,0.58,-1.23,-0.37
186585,0.68,-1.21,-0.27
186637,0.68,-1.02,-0.10
186690,0.55,-0.75,-0.01
186742,0.51,-0.68,-0.10
186796,0.53,-0.68,-0.12
186849,0.48,-0.59,-0.04
186901,0.47,-0.59,-0.06
186954,0.63,-0.80,-0.16
187006,0.99,-1.34,-0.45
187060,0.70,-1.48,-0.66
187112,0.22,-0.98,-0.73
187165,0.19,-0.82,-0.63
187218,0.30,-0.73,-0.58
187271,0.41,-0.64,-0.40
187324,0.38,-0.92,-0.56
187376,0.33,-0.92,-0.47
187429,0.12,-0.93,-0.33
187482,0.24,-0.97,-0.26
187535,0.36,-1.06,-0.26
187588,0.56,-1.33,-0.23
187640,0.77,-1.42,-0.16
187694,0.66,-1.34,-0.18
187746,0.27,-1.13,-0.05
187799,0.43,-0.95,-0.04
187851,0.52,-0.77,-0.06
187905,0.48,-0.72,-0.05
187958,0.55,-0.73,-0.15
188010,0.54,-0.69,-0.11
188063,0.52,-0.68,-0.09
188115,0.66,-0.76,-0.12
188169,0.77,-0.96,-0.21
188221,0.95,-1.29,-0.36
188274,0.91,-1.33,-0.40
188327,0.50,-1.02,-0.25
188380,0.44,-0.84,-0.42
188433,0.50,-0.72,-0.53
188485,0.45,-0.77,-0.41
188538,0.46,-0.73,-0.27
188591,0.42,-0.76,-0.24
188644,0.36,-0.76,-0.32
188697,0.34,-0.69,-0.36
188749,0.38,-0.88,-0.34
188803,0.48,-1.04,-0.26
188855,0.87,-1.61,-0.37
188908,0.75,-1.41,-0.37
188960,0.64,-1.07,-0.18
189014,0.70,-0.85,-0.17
189067,0.50,-0.88,-0.17
189119,0.48,-0.99,-0.24
189172,0.34,-1.06,-0.27
189224,0.36,-0.91,-0.13
189278,0.42,-0.77,-0.09
189330,0.39,-0.59,-0.15
189383,0.37,-0.69,-0.07
189436,0.27,-0.95,-0.10
189489,0.36,-0.93,-0.22
189542,0.55,-0.91,-0.42
189594,0.56,-0.86,-0.45
189647,0.53,-0.84,-0.46
189700,0.33,-0.88,-0.51
189753,0.37,-1.24,-0.34
189806,0.45,-1.07,-0.27
189858,0.29,-0.94,-0.31
189912,0.37,-0.91,-0.34
189964,0.45,-0.97,-0.36
190017,0.45,-1.05,-0.37
190070,0.36,-1.12,-0.36
190123,0.28,-1.17,-0.33
190176,0.35,-1.12,-0.33
190228,0.47,-0.99,-0.27
190281,0.48,-0.89,-0.20
190333,0.45,-0.79,-0.19
190387,0.46,-0.75,-0.17
190440,0.42,-0.69,-0.16
190492,0.50,-0.73,-0.24
190545,0.58,-0.79,-0.27
190598,0.61,-0.89,-0.33
190651,0.58,-0.96,-0.30
190703,0.58,-1.03,-0.29
190756,0.62,-1.05,-0.32
190810,0.51,-0.95,-0.36
190862,0.40,-0.91,-0.42
190915,0.34,-0.89,-0.41
190967,0.46,-0.91,-0.30
191021,0.61,-0.91,-0.22
191073,0.56,-0.85,-0.23
191126,0.55,-0.83,-0.27
191179,0.60,-0.77,-0.31
191232,0.55,-0.78,-0.28
191285,0.58,-0.78,-0.27
191337,0.55,-0.84,-0.27
191390,0.55,-0.84,-0.28
191443,0.55,-0.83,-0.25
191496,0.51,-0.83,-0.20
191549,0.54,-0.83,-0.18
191601,0.53,-0.86,-0.18
191654,0.50,-0.88,-0.23
191707,0.48,-0.89,-0.23
191760,0.51,-0.88,-0.23
191813,0.49,-0.82,-0.26
191865,0.49,-0.81,-0.28
191919,0.48,-0.83,-0.31
191971,0.48,-0.88,-0.30
192024,0.45,-0.94,-0.30
192076,0.40,-0.96,-0.32
192130,0.44,-0.96,-0.29
192183,0.47,-0.94,-0.25
192235,0.51,-0.91,-0.23
192288,0.55,-0.88,-0.23
192340,0.56,-0.85,-0.23
192394,0.59,-0.81,-0.24
192446,0.61,-0.83,-0.21
192499,0.53,-0.77,-0.23
192552,0.48,-0.75,-0.28
192605,0.52,-0.81,-0.26
192658,0.48,-0.88,-0.31
192710,0.47,-0.92,-0.36
192763,0.42,-0.95,-0.33
192816,0.44,-0.90,-0.32
192869,0.44,-0.88,-0.36
192922,0.45,-0.87,-0.37
192974,0.48,-0.88,-0.32
193028,0.50,-0.86,-0.23
193080,0.54,-0.84,-0.18
193133,0.53,-0.78,-0.18
193185,0.52,-0.73,-0.23
193239,0.54,-0.77,-0.26
193292,0.49,-0.84,-0.30
193344,0.48,-0.89,-0.30
193397,0.50,-0.88,-0.28
193449,0.50,-0.84,-0.30
193503,0.51,-0.84,-0.34
193555,0.52,-0.85,-0.34
193608,0.51,-0.90,-0.32
193661,0.50,-0.91,-0.25
193714,0.44,-0.88,-0.22
193767,0.45,-0.83,-0.20
193819,0.52,-0.87,-0.20
193872,0.53,-0.88,-0.22
193925,0.58,-0.88,-0.26
193978,0.64,-0.83,-0.27
194031,0.59,-0.72,-0.26
194083,0.59,-0.74,-0.30
194137,0.58,-0.78,-0.32
194189,0.54,-0.76,-0.34
194242,0.58,-0.81,-0.34
194295,0.54,-0.81,-0.35
194348,0.44,-0.82,-0.32
194401,0.49,-0.82,-0.24
194453,0.55,-0.82,-0.28
194506,0.49,-0.85,-0.41
194558,0.45,-0.89,-0.46
194612,0.49,-0.91,-0.42
194665,0.55,-0.89,-0.34
194717,0.56,-0.88,-0.26
194770,0.55,-0.83,-0.24
194823,0.55,-0.85,-0.27
194876,0.61,-0.79,-0.26
194928,0.60,-0.74,-0.27
194981,0.57,-0.73,-0.27
195035,0.54,-0.72,-0.27
195087,0.51,-0.75,-0.26
195140,0.48,-0.75,-0.22
195192,0.49,-0.87,-0.46
195246,0.48,-0.96,-0.33
195298,0.47,-0.95,-0.32
195351,0.51,-0.88,-0.40
195404,0.46,-0.85,-0.35
195457,0.51,-0.82,-0.33
195510,0.52,-0.81,-0.32
195562,0.53,-0.82,-0.27
195615,0.60,-0.83,-0.30
195667,0.51,-0.80,-0.34
195721,0.52,-0.78,-0.29
195774,0.60,-0.77,-0.23
195826,0.64,-0.76,-0.16
195879,0.59,-0.70,-0.36
195932,0.52,-0.76,-0.34
195985,0.49,-0.82,-0.33
196037,0.63,-0.91,-0.39
196090,0.55,-0.88,-0.33
196144,0.54,-0.93,-0.24
196196,0.47,-0.84,-0.25
196249,0.52,-0.84,-0.28
196301,0.52,-0.80,-0.27
196355,0.49,-0.88,-0.23
196407,0.48,-0.92,-0.23
196460,0.45,-0.93,-0.23
196513,0.45,-0.96,-0.21
196566,0.49,-0.94,-0.17
196619,0.51,-0.90,-0.16
196671,0.52,-0.87,-0.16
196724,0.54,-0.86,-0.17
196777,0.55,-0.86,-0.16
196830,0.55,-0.85,-0.14
196883,0.55,-0.81,-0.16
196935,0.59,-0.73,-0.26
196988,0.55,-0.78,-0.25
197041,0.55,-0.80,-0.20
197094,0.52,-0.84,-0.23
197147,0.52,-0.86,-0.24
197199,0.52,-0.88,-0.23
197253,0.49,-0.88,-0.25
197305,0.48,-0.90,-0.23
197358,0.46,-0.89,-0.23
197410,0.47,-0.90,-0.24
197464,0.46,-0.91,-0.24
197517,0.46,-0.91,-0.23
197569,0.48,-0.89,-0.23
197622,0.52,-0.90,-0.23
197675,0.52,-0.87,-0.22
197728,0.54,-0.84,-0.22
197780,0.55,-0.82,-0.20
197833,0.53,-0.81,-0.18
197886,0.54,-0.80,-0.20
197939,0.54,-0.82,-0.19
197992,0.52,-0.82,-0.17
198044,0.52,-0.84,-0.20
198097,0.50,-0.85,-0.23
198150,0.48,-0.87,-0.23
198203,0.48,-0.87,-0.23
198256,0.48,-0.88,-0.24
198308,0.46,-0.89,-0.23
198362,0.48,-0.90,-0.23
198414,0.48,-0.89,-0.23
198467,0.48,-0.88,-0.23
198519,0.48,-0.88,-0.23
198573,0.50,-0.88,-0.22
198626,0.50,-0.87,-0.23
198678,0.52,-0.87,-0.22
198731,0.52,-0.84,-0.21
198784,0.53,-0.82,-0.22
198837,0.52,-0.81,-0.21
198890,0.52,-0.83,-0.21
198942,0.51,-0.84,-0.20
198995,0.50,-0.84,-0.21
199048,0.50,-0.85,-0.22
199101,0.49,-0.87,-0.21
199153,0.48,-0.88,-0.22
199206,0.48,-0.88,-0.23
199260,0.48,-0.88,-0.23
199312,0.48,-0.88,-0.23
199365,0.51,-0.87,-0.23
199417,0.50,-0.85,-0.23
199471,0.51,-0.84,-0.23
199523,0.51,-0.84,-0.23
199576,0.52,-0.85,-0.23
199629,0.51,-0.84,-0.22
199682,0.51,-0.84,-0.23
199735,0.51,-0.84,-0.22
199787,0.52,-0.84,-0.21
199840,0.51,-0.84,-0.23
199892,0.51,-0.86,-0.25
199946,0.48,-0.86,-0.27
199999,0.48,-0.87,-0.27
200051,0.48,-0.88,-0.23
200104,0.49,-0.88,-0.23
200157,0.50,-0.86,-0.24
200210,0.49,-0.84,-0.24
200263,0.51,-0.84,-0.23
200315,0.50,-0.82,-0.21
200369,0.51,-0.80,-0.19
200421,0.55,-0.84,-0.22
200474,0.59,-0.91,-0.20
200526,0.52,-0.90,-0.20
200580,0.47,-0.85,-0.27
200633,0.50,-0.88,-0.30
200685,0.49,-0.89,-0.26
200738,0.45,-0.82,-0.31
200791,0.48,-0.80,-0.34
200844,0.51,-0.80,-0.34
200896,0.54,-0.84,-0.32
